Windows PowerShell
Copyright (C) 2015 Microsoft Corporation. All rights reserved.

PS C:\xampp\htdocs\blog> php artisan serve
Laravel development server started: http://127.0.0.1:8000
[Thu Nov 14 12:35:28 2019] 127.0.0.1:53846 [200]: /js/app.js
[Thu Nov 14 12:35:29 2019] 127.0.0.1:53847 [200]: /favicon.ico
[Thu Nov 14 12:35:30 2019] 127.0.0.1:53849 [200]: /css/app.css
[Thu Nov 14 12:35:30 2019] 127.0.0.1:53851 [200]: /js/app.js
[Thu Nov 14 12:35:30 2019] 127.0.0.1:53853 [200]: /favicon.ico
[Thu Nov 14 12:35:34 2019] 127.0.0.1:53855 [200]: /css/app.css
[Thu Nov 14 12:35:34 2019] 127.0.0.1:53857 [200]: /images/r0aEmGVNnz6rFgpxjrxgL4jNrYr6vCuHYZr4TuDE.jpeg
[Thu Nov 14 12:35:34 2019] 127.0.0.1:53858 [200]: /js/app.js
[Thu Nov 14 12:35:34 2019] 127.0.0.1:53859 [200]: /favicon.ico
[Thu Nov 14 12:35:50 2019] 127.0.0.1:53867 [200]: /css/app.css
[Thu Nov 14 12:35:50 2019] 127.0.0.1:53868 [200]: /js/app.js
[Thu Nov 14 12:35:51 2019] 127.0.0.1:53869 [200]: /favicon.ico
[Thu Nov 14 12:36:13 2019] 127.0.0.1:53878 [200]: /css/app.css
[Thu Nov 14 12:36:13 2019] 127.0.0.1:53880 [200]: /images/r0aEmGVNnz6rFgpxjrxgL4jNrYr6vCuHYZr4TuDE.jpeg
[Thu Nov 14 12:36:13 2019] 127.0.0.1:53881 [200]: /js/app.js
[Thu Nov 14 12:36:14 2019] 127.0.0.1:53882 [200]: /favicon.ico
[Thu Nov 14 12:36:21 2019] 127.0.0.1:53885 [200]: /css/app.css
[Thu Nov 14 12:36:21 2019] 127.0.0.1:53887 [200]: /js/app.js
[Thu Nov 14 12:36:22 2019] 127.0.0.1:53888 [200]: /favicon.ico
[Thu Nov 14 12:36:26 2019] 127.0.0.1:53893 [200]: /css/app.css
[Thu Nov 14 12:36:26 2019] 127.0.0.1:53894 [200]: /js/app.js
[Thu Nov 14 12:36:26 2019] 127.0.0.1:53896 [200]: /favicon.ico
[Thu Nov 14 12:37:20 2019] 127.0.0.1:53908 [200]: /css/app.css
[Thu Nov 14 12:37:21 2019] 127.0.0.1:53911 [200]: /js/app.js
[Thu Nov 14 12:37:21 2019] 127.0.0.1:53912 [200]: /favicon.ico
[Thu Nov 14 12:37:26 2019] 127.0.0.1:53914 [200]: /css/app.css
[Thu Nov 14 12:37:26 2019] 127.0.0.1:53918 [200]: /js/app.js
[Thu Nov 14 12:37:28 2019] 127.0.0.1:53920 [200]: /favicon.ico
[Thu Nov 14 12:37:32 2019] 127.0.0.1:53924 [200]: /css/app.css
[Thu Nov 14 12:37:32 2019] 127.0.0.1:53927 [200]: /css/blog-home.css
[Thu Nov 14 12:37:32 2019] 127.0.0.1:53930 [200]: /js/app.js
[Thu Nov 14 12:37:35 2019] 127.0.0.1:53937 [200]: /favicon.ico
[Thu Nov 14 12:38:16 2019] 127.0.0.1:53947 [200]: /css/app.css
[Thu Nov 14 12:38:16 2019] 127.0.0.1:53952 [200]: /css/blog-home.css
[Thu Nov 14 12:38:16 2019] 127.0.0.1:53954 [200]: /js/app.js
[Thu Nov 14 12:38:18 2019] 127.0.0.1:53962 [200]: /favicon.ico
[Thu Nov 14 12:38:22 2019] 127.0.0.1:53964 [200]: /css/app.css
[Thu Nov 14 12:38:22 2019] 127.0.0.1:53969 [200]: /css/blog-home.css
[Thu Nov 14 12:38:22 2019] 127.0.0.1:53971 [200]: /js/app.js
[Thu Nov 14 12:38:24 2019] 127.0.0.1:53979 [200]: /favicon.ico
[Thu Nov 14 12:38:51 2019] 127.0.0.1:53985 [200]: /css/app.css
[Thu Nov 14 12:38:51 2019] 127.0.0.1:53989 [200]: /css/blog-home.css
[Thu Nov 14 12:38:51 2019] 127.0.0.1:53991 [200]: /js/app.js
[Thu Nov 14 12:38:53 2019] 127.0.0.1:54000 [200]: /favicon.ico
[Thu Nov 14 12:39:25 2019] 127.0.0.1:54008 [200]: /css/app.css
[Thu Nov 14 12:39:25 2019] 127.0.0.1:54011 [200]: /css/blog-home.css
[Thu Nov 14 12:39:25 2019] 127.0.0.1:54015 [200]: /js/app.js
[Thu Nov 14 12:39:27 2019] 127.0.0.1:54026 [200]: /favicon.ico
[Thu Nov 14 12:39:30 2019] 127.0.0.1:54028 [200]: /css/app.css
[Thu Nov 14 12:39:30 2019] 127.0.0.1:54033 [200]: /css/blog-home.css
[Thu Nov 14 12:39:30 2019] 127.0.0.1:54038 [200]: /js/app.js
[Thu Nov 14 12:39:32 2019] 127.0.0.1:54044 [200]: /favicon.ico
[Thu Nov 14 12:39:34 2019] 127.0.0.1:54046 [200]: /css/app.css
[Thu Nov 14 12:39:34 2019] 127.0.0.1:54048 [200]: /js/app.js
[Thu Nov 14 12:39:34 2019] 127.0.0.1:54049 [200]: /favicon.ico
[Thu Nov 14 12:39:37 2019] 127.0.0.1:54051 [200]: /css/app.css
[Thu Nov 14 12:39:37 2019] 127.0.0.1:54054 [200]: /js/app.js
[Thu Nov 14 12:39:37 2019] 127.0.0.1:54055 [200]: /favicon.ico
[Thu Nov 14 12:39:41 2019] 127.0.0.1:54060 [200]: /css/app.css
[Thu Nov 14 12:39:41 2019] 127.0.0.1:54061 [200]: /js/app.js
[Thu Nov 14 12:39:41 2019] 127.0.0.1:54062 [200]: /favicon.ico
[Thu Nov 14 12:39:59 2019] 127.0.0.1:54067 [200]: /css/app.css
[Thu Nov 14 12:39:59 2019] 127.0.0.1:54070 [200]: /js/app.js
[Thu Nov 14 12:40:00 2019] 127.0.0.1:54071 [200]: /favicon.ico
[Thu Nov 14 12:40:35 2019] 127.0.0.1:54079 [200]: /css/app.css
[Thu Nov 14 12:40:35 2019] 127.0.0.1:54082 [200]: /js/app.js
[Thu Nov 14 12:40:36 2019] 127.0.0.1:54083 [200]: /favicon.ico
[Thu Nov 14 12:40:39 2019] 127.0.0.1:54084 [200]: /css/app.css
[Thu Nov 14 12:40:39 2019] 127.0.0.1:54087 [200]: /js/app.js
[Thu Nov 14 12:40:39 2019] 127.0.0.1:54088 [200]: /favicon.ico
[Thu Nov 14 12:40:42 2019] 127.0.0.1:54091 [200]: /css/app.css
[Thu Nov 14 12:40:42 2019] 127.0.0.1:54093 [200]: /js/app.js
[Thu Nov 14 12:40:42 2019] 127.0.0.1:54094 [200]: /favicon.ico
[Thu Nov 14 12:40:48 2019] 127.0.0.1:54097 [200]: /css/app.css
[Thu Nov 14 12:40:48 2019] 127.0.0.1:54099 [200]: /js/app.js
[Thu Nov 14 12:40:48 2019] 127.0.0.1:54100 [200]: /favicon.ico
[Thu Nov 14 12:40:51 2019] 127.0.0.1:54102 [200]: /css/app.css
[Thu Nov 14 12:40:51 2019] 127.0.0.1:54104 [200]: /js/app.js
[Thu Nov 14 12:40:51 2019] 127.0.0.1:54105 [200]: /favicon.ico
[Thu Nov 14 12:40:55 2019] 127.0.0.1:54108 [200]: /css/app.css
[Thu Nov 14 12:40:55 2019] 127.0.0.1:54110 [200]: /js/app.js
[Thu Nov 14 12:40:55 2019] 127.0.0.1:54111 [200]: /favicon.ico
[Thu Nov 14 12:41:01 2019] 127.0.0.1:54115 [200]: /css/app.css
[Thu Nov 14 12:41:01 2019] 127.0.0.1:54117 [200]: /js/app.js
[Thu Nov 14 12:41:01 2019] 127.0.0.1:54119 [200]: /favicon.ico
[Thu Nov 14 14:02:05 2019] 127.0.0.1:54515 [200]: /css/app.css
[Thu Nov 14 14:02:05 2019] 127.0.0.1:54518 [200]: /js/app.js
[Thu Nov 14 14:02:07 2019] 127.0.0.1:54519 [200]: /favicon.ico
[Thu Nov 14 14:02:23 2019] 127.0.0.1:54524 [200]: /css/app.css
[Thu Nov 14 14:02:23 2019] 127.0.0.1:54527 [200]: /css/blog-home.css
[Thu Nov 14 14:02:24 2019] 127.0.0.1:54534 [200]: /js/app.js
[Thu Nov 14 14:02:26 2019] 127.0.0.1:54540 [200]: /favicon.ico
[Thu Nov 14 14:02:35 2019] 127.0.0.1:54542 [200]: /css/app.css
[Thu Nov 14 14:02:35 2019] 127.0.0.1:54545 [200]: /js/app.js
[Thu Nov 14 14:02:35 2019] 127.0.0.1:54546 [200]: /favicon.ico
[Thu Nov 14 14:02:37 2019] 127.0.0.1:54548 [200]: /css/app.css
[Thu Nov 14 14:02:37 2019] 127.0.0.1:54550 [200]: /js/app.js
[Thu Nov 14 14:02:38 2019] 127.0.0.1:54552 [200]: /favicon.ico
[Thu Nov 14 14:02:40 2019] 127.0.0.1:54554 [200]: /css/app.css
[Thu Nov 14 14:02:40 2019] 127.0.0.1:54556 [200]: /js/app.js
[Thu Nov 14 14:02:40 2019] 127.0.0.1:54557 [200]: /favicon.ico
[Thu Nov 14 14:03:03 2019] 127.0.0.1:54565 [200]: /css/app.css
[Thu Nov 14 14:03:03 2019] 127.0.0.1:54569 [200]: /js/app.js
[Thu Nov 14 14:03:04 2019] 127.0.0.1:54571 [200]: /favicon.ico
[Thu Nov 14 14:03:12 2019] 127.0.0.1:54578 [200]: /css/app.css
[Thu Nov 14 14:03:12 2019] 127.0.0.1:54579 [200]: /js/app.js
[Thu Nov 14 14:03:12 2019] 127.0.0.1:54580 [200]: /favicon.ico
[Thu Nov 14 14:03:17 2019] 127.0.0.1:54582 [200]: /css/app.css
[Thu Nov 14 14:03:17 2019] 127.0.0.1:54585 [200]: /js/app.js
[Thu Nov 14 14:03:17 2019] 127.0.0.1:54586 [200]: /favicon.ico
[Thu Nov 14 14:04:07 2019] 127.0.0.1:54597 [200]: /css/app.css
[Thu Nov 14 14:04:07 2019] 127.0.0.1:54600 [200]: /js/app.js
[Thu Nov 14 14:04:07 2019] 127.0.0.1:54601 [200]: /favicon.ico
[Thu Nov 14 14:05:04 2019] 127.0.0.1:54613 [200]: /css/app.css
[Thu Nov 14 14:05:04 2019] 127.0.0.1:54616 [200]: /js/app.js
[Thu Nov 14 14:05:04 2019] 127.0.0.1:54617 [200]: /favicon.ico
[Thu Nov 14 14:05:17 2019] 127.0.0.1:54623 [200]: /css/app.css
[Thu Nov 14 14:05:17 2019] 127.0.0.1:54626 [200]: /js/app.js
[Thu Nov 14 14:05:17 2019] 127.0.0.1:54627 [200]: /favicon.ico
[Thu Nov 14 14:05:25 2019] 127.0.0.1:54630 [200]: /css/app.css
[Thu Nov 14 14:05:25 2019] 127.0.0.1:54632 [200]: /js/app.js
[Thu Nov 14 14:05:25 2019] 127.0.0.1:54633 [200]: /favicon.ico
[Thu Nov 14 14:05:37 2019] 127.0.0.1:54638 [200]: /css/app.css
[Thu Nov 14 14:05:37 2019] 127.0.0.1:54640 [200]: /js/app.js
[Thu Nov 14 14:05:37 2019] 127.0.0.1:54641 [200]: /favicon.ico
[Thu Nov 14 14:06:33 2019] 127.0.0.1:54655 [200]: /css/app.css
[Thu Nov 14 14:06:33 2019] 127.0.0.1:54658 [200]: /js/app.js
[Thu Nov 14 14:06:33 2019] 127.0.0.1:54659 [200]: /favicon.ico
[Thu Nov 14 14:07:06 2019] 127.0.0.1:54672 [200]: /css/app.css
[Thu Nov 14 14:07:06 2019] 127.0.0.1:54673 [200]: /js/app.js
[Thu Nov 14 14:07:07 2019] 127.0.0.1:54674 [200]: /favicon.ico
[Thu Nov 14 14:07:09 2019] 127.0.0.1:54679 [200]: /css/app.css
[Thu Nov 14 14:07:09 2019] 127.0.0.1:54680 [200]: /js/app.js
[Thu Nov 14 14:07:09 2019] 127.0.0.1:54681 [200]: /favicon.ico
[Thu Nov 14 14:07:11 2019] 127.0.0.1:54687 [200]: /css/app.css
[Thu Nov 14 14:07:11 2019] 127.0.0.1:54688 [200]: /js/app.js
[Thu Nov 14 14:07:11 2019] 127.0.0.1:54689 [200]: /favicon.ico
[Thu Nov 14 14:07:14 2019] 127.0.0.1:54693 [200]: /css/app.css
[Thu Nov 14 14:07:14 2019] 127.0.0.1:54695 [200]: /js/app.js
[Thu Nov 14 14:07:15 2019] 127.0.0.1:54696 [200]: /favicon.ico
[Thu Nov 14 14:07:18 2019] 127.0.0.1:54697 [200]: /css/app.css
[Thu Nov 14 14:07:18 2019] 127.0.0.1:54700 [200]: /js/app.js
[Thu Nov 14 14:07:18 2019] 127.0.0.1:54701 [200]: /favicon.ico
[Thu Nov 14 14:07:21 2019] 127.0.0.1:54704 [200]: /css/app.css
[Thu Nov 14 14:07:21 2019] 127.0.0.1:54706 [200]: /js/app.js
[Thu Nov 14 14:07:21 2019] 127.0.0.1:54707 [200]: /favicon.ico
[Thu Nov 14 14:07:24 2019] 127.0.0.1:54709 [200]: /css/app.css
[Thu Nov 14 14:07:24 2019] 127.0.0.1:54711 [200]: /js/app.js
[Thu Nov 14 14:07:24 2019] 127.0.0.1:54712 [200]: /favicon.ico
[Thu Nov 14 14:07:26 2019] 127.0.0.1:54715 [200]: /css/app.css
[Thu Nov 14 14:07:26 2019] 127.0.0.1:54717 [200]: /js/app.js
[Thu Nov 14 14:07:27 2019] 127.0.0.1:54718 [200]: /favicon.ico
[Thu Nov 14 14:07:29 2019] 127.0.0.1:54720 [200]: /css/app.css
[Thu Nov 14 14:07:29 2019] 127.0.0.1:54722 [200]: /js/app.js
[Thu Nov 14 14:07:29 2019] 127.0.0.1:54723 [200]: /favicon.ico
[Thu Nov 14 14:07:34 2019] 127.0.0.1:54726 [200]: /css/app.css
[Thu Nov 14 14:07:34 2019] 127.0.0.1:54728 [200]: /js/app.js
[Thu Nov 14 14:07:34 2019] 127.0.0.1:54729 [200]: /favicon.ico
[Thu Nov 14 14:07:37 2019] 127.0.0.1:54730 [200]: /css/app.css
[Thu Nov 14 14:07:37 2019] 127.0.0.1:54733 [200]: /js/app.js
[Thu Nov 14 14:07:38 2019] 127.0.0.1:54734 [200]: /favicon.ico
[Thu Nov 14 14:08:22 2019] 127.0.0.1:54745 [200]: /css/app.css
[Thu Nov 14 14:08:22 2019] 127.0.0.1:54748 [200]: /js/app.js
[Thu Nov 14 14:08:24 2019] 127.0.0.1:54751 [200]: /favicon.ico
[Thu Nov 14 14:08:52 2019] 127.0.0.1:54760 [200]: /css/app.css
[Thu Nov 14 14:08:52 2019] 127.0.0.1:54761 [200]: /js/app.js
[Thu Nov 14 14:08:52 2019] 127.0.0.1:54762 [200]: /favicon.ico
[Thu Nov 14 14:09:27 2019] 127.0.0.1:54771 [200]: /css/app.css
[Thu Nov 14 14:09:27 2019] 127.0.0.1:54774 [200]: /js/app.js
[Thu Nov 14 14:09:28 2019] 127.0.0.1:54775 [200]: /favicon.ico
[Thu Nov 14 14:12:07 2019] 127.0.0.1:54809 [200]: /css/app.css
[Thu Nov 14 14:12:07 2019] 127.0.0.1:54812 [200]: /js/app.js
[Thu Nov 14 14:12:08 2019] 127.0.0.1:54813 [200]: /favicon.ico
[Thu Nov 14 14:12:11 2019] 127.0.0.1:54815 [200]: /css/app.css
[Thu Nov 14 14:12:11 2019] 127.0.0.1:54817 [200]: /js/app.js
[Thu Nov 14 14:12:11 2019] 127.0.0.1:54818 [200]: /favicon.ico
[Thu Nov 14 14:12:36 2019] 127.0.0.1:54833 [200]: /css/app.css
[Thu Nov 14 14:12:36 2019] 127.0.0.1:54834 [200]: /js/app.js
[Thu Nov 14 14:12:37 2019] 127.0.0.1:54836 [200]: /favicon.ico
[Thu Nov 14 14:12:51 2019] 127.0.0.1:54840 [200]: /css/app.css
[Thu Nov 14 14:12:51 2019] 127.0.0.1:54843 [200]: /js/app.js
[Thu Nov 14 14:12:53 2019] 127.0.0.1:54845 [200]: /favicon.ico
[Thu Nov 14 14:13:15 2019] 127.0.0.1:54854 [200]: /css/app.css
[Thu Nov 14 14:13:15 2019] 127.0.0.1:54855 [200]: /js/app.js
[Thu Nov 14 14:13:15 2019] 127.0.0.1:54856 [200]: /favicon.ico
[Thu Nov 14 14:13:31 2019] 127.0.0.1:54863 [200]: /css/app.css
[Thu Nov 14 14:13:31 2019] 127.0.0.1:54865 [200]: /js/app.js
[Thu Nov 14 14:13:31 2019] 127.0.0.1:54866 [200]: /favicon.ico
[Thu Nov 14 14:13:37 2019] 127.0.0.1:54868 [200]: /css/app.css
[Thu Nov 14 14:13:37 2019] 127.0.0.1:54870 [200]: /js/app.js
[Thu Nov 14 14:13:37 2019] 127.0.0.1:54872 [200]: /favicon.ico
[Thu Nov 14 14:13:42 2019] 127.0.0.1:54874 [200]: /css/app.css
[Thu Nov 14 14:13:42 2019] 127.0.0.1:54876 [200]: /js/app.js
[Thu Nov 14 14:13:43 2019] 127.0.0.1:54877 [200]: /favicon.ico
[Thu Nov 14 14:13:46 2019] 127.0.0.1:54879 [200]: /css/app.css
[Thu Nov 14 14:13:46 2019] 127.0.0.1:54882 [200]: /js/app.js
[Thu Nov 14 14:13:46 2019] 127.0.0.1:54883 [200]: /favicon.ico
[Thu Nov 14 14:13:52 2019] 127.0.0.1:54884 [200]: /css/app.css
[Thu Nov 14 14:13:52 2019] 127.0.0.1:54888 [200]: /js/app.js
[Thu Nov 14 14:13:52 2019] 127.0.0.1:54889 [200]: /favicon.ico
[Thu Nov 14 14:13:55 2019] 127.0.0.1:54891 [200]: /css/app.css
[Thu Nov 14 14:13:55 2019] 127.0.0.1:54893 [200]: /js/app.js
[Thu Nov 14 14:13:55 2019] 127.0.0.1:54894 [200]: /favicon.ico
[Thu Nov 14 14:13:58 2019] 127.0.0.1:54896 [200]: /css/app.css
[Thu Nov 14 14:13:58 2019] 127.0.0.1:54898 [200]: /js/app.js
[Thu Nov 14 14:13:58 2019] 127.0.0.1:54900 [200]: /favicon.ico
[Thu Nov 14 14:14:01 2019] 127.0.0.1:54902 [200]: /css/app.css
[Thu Nov 14 14:14:01 2019] 127.0.0.1:54905 [200]: /js/app.js
[Thu Nov 14 14:14:02 2019] 127.0.0.1:54906 [200]: /favicon.ico
[Thu Nov 14 14:14:04 2019] 127.0.0.1:54908 [200]: /css/app.css
[Thu Nov 14 14:14:04 2019] 127.0.0.1:54910 [200]: /js/app.js
[Thu Nov 14 14:14:05 2019] 127.0.0.1:54911 [200]: /favicon.ico
[Thu Nov 14 14:14:07 2019] 127.0.0.1:54914 [200]: /css/app.css
[Thu Nov 14 14:14:07 2019] 127.0.0.1:54916 [200]: /js/app.js
[Thu Nov 14 14:14:07 2019] 127.0.0.1:54917 [200]: /favicon.ico
[Thu Nov 14 14:14:12 2019] 127.0.0.1:54919 [200]: /css/app.css
[Thu Nov 14 14:14:12 2019] 127.0.0.1:54921 [200]: /js/app.js
[Thu Nov 14 14:14:13 2019] 127.0.0.1:54923 [200]: /favicon.ico
[Thu Nov 14 14:14:15 2019] 127.0.0.1:54924 [200]: /css/app.css
[Thu Nov 14 14:14:15 2019] 127.0.0.1:54927 [200]: /js/app.js
[Thu Nov 14 14:14:15 2019] 127.0.0.1:54928 [200]: /favicon.ico
[Thu Nov 14 14:14:18 2019] 127.0.0.1:54929 [200]: /css/app.css
[Thu Nov 14 14:14:18 2019] 127.0.0.1:54932 [200]: /js/app.js
[Thu Nov 14 14:14:19 2019] 127.0.0.1:54933 [200]: /favicon.ico
[Thu Nov 14 14:15:56 2019] 127.0.0.1:54955 [200]: /css/app.css
[Thu Nov 14 14:15:56 2019] 127.0.0.1:54958 [200]: /js/app.js
[Thu Nov 14 14:15:56 2019] 127.0.0.1:54959 [200]: /favicon.ico
[Thu Nov 14 14:16:00 2019] 127.0.0.1:54965 [200]: /css/app.css
[Thu Nov 14 14:16:00 2019] 127.0.0.1:54966 [200]: /js/app.js
[Thu Nov 14 14:16:00 2019] 127.0.0.1:54967 [200]: /favicon.ico
[Thu Nov 14 14:16:06 2019] 127.0.0.1:54975 [200]: /css/app.css
[Thu Nov 14 14:16:06 2019] 127.0.0.1:54976 [200]: /js/app.js
[Thu Nov 14 14:16:06 2019] 127.0.0.1:54977 [200]: /favicon.ico
[Thu Nov 14 14:16:14 2019] 127.0.0.1:54980 [200]: /css/app.css
[Thu Nov 14 14:16:14 2019] 127.0.0.1:54982 [200]: /js/app.js
[Thu Nov 14 14:16:14 2019] 127.0.0.1:54983 [200]: /favicon.ico
[Thu Nov 14 14:16:18 2019] 127.0.0.1:54985 [200]: /css/app.css
[Thu Nov 14 14:16:18 2019] 127.0.0.1:54987 [200]: /js/app.js
[Thu Nov 14 14:16:18 2019] 127.0.0.1:54988 [200]: /favicon.ico
[Thu Nov 14 14:16:25 2019] 127.0.0.1:54991 [200]: /css/app.css
[Thu Nov 14 14:16:25 2019] 127.0.0.1:54993 [200]: /js/app.js
[Thu Nov 14 14:16:26 2019] 127.0.0.1:54994 [200]: /favicon.ico
[Thu Nov 14 14:16:31 2019] 127.0.0.1:54997 [200]: /css/app.css
[Thu Nov 14 14:16:31 2019] 127.0.0.1:55001 [200]: /js/app.js
[Thu Nov 14 14:16:32 2019] 127.0.0.1:55003 [200]: /favicon.ico
[Thu Nov 14 14:16:38 2019] 127.0.0.1:55009 [200]: /css/app.css
[Thu Nov 14 14:16:38 2019] 127.0.0.1:55010 [200]: /js/app.js
[Thu Nov 14 14:16:38 2019] 127.0.0.1:55011 [200]: /favicon.ico
[Thu Nov 14 14:16:43 2019] 127.0.0.1:55014 [200]: /css/app.css
[Thu Nov 14 14:16:43 2019] 127.0.0.1:55017 [200]: /js/app.js
[Thu Nov 14 14:16:44 2019] 127.0.0.1:55018 [200]: /favicon.ico
[Thu Nov 14 14:19:07 2019] 127.0.0.1:55051 [200]: /css/app.css
[Thu Nov 14 14:19:07 2019] 127.0.0.1:55055 [200]: /js/app.js
[Thu Nov 14 14:19:08 2019] 127.0.0.1:55057 [200]: /favicon.ico
[Thu Nov 14 14:19:55 2019] 127.0.0.1:55071 [200]: /css/app.css
[Thu Nov 14 14:19:55 2019] 127.0.0.1:55072 [200]: /js/app.js
[Thu Nov 14 14:19:56 2019] 127.0.0.1:55073 [200]: /favicon.ico
[Thu Nov 14 14:26:00 2019] 127.0.0.1:55168 [200]: /favicon.ico
[Thu Nov 14 14:30:30 2019] 127.0.0.1:55233 [200]: /css/app.css
[Thu Nov 14 14:30:30 2019] 127.0.0.1:55237 [200]: /js/app.js
[Thu Nov 14 14:30:30 2019] 127.0.0.1:55238 [200]: /favicon.ico
[Thu Nov 14 14:30:35 2019] 127.0.0.1:55245 [200]: /css/app.css
[Thu Nov 14 14:30:35 2019] 127.0.0.1:55246 [200]: /js/app.js
[Thu Nov 14 14:30:35 2019] 127.0.0.1:55247 [200]: /favicon.ico
[Thu Nov 14 14:30:44 2019] 127.0.0.1:55253 [200]: /css/app.css
[Thu Nov 14 14:30:44 2019] 127.0.0.1:55254 [200]: /js/app.js
[Thu Nov 14 14:30:45 2019] 127.0.0.1:55255 [200]: /favicon.ico
[Thu Nov 14 14:31:05 2019] 127.0.0.1:55265 [200]: /css/app.css
[Thu Nov 14 14:31:05 2019] 127.0.0.1:55266 [200]: /js/app.js
[Thu Nov 14 14:31:06 2019] 127.0.0.1:55267 [200]: /favicon.ico
[Thu Nov 14 14:31:34 2019] 127.0.0.1:55278 [200]: /css/app.css
[Thu Nov 14 14:31:34 2019] 127.0.0.1:55279 [200]: /js/app.js
[Thu Nov 14 14:31:35 2019] 127.0.0.1:55280 [200]: /favicon.ico
[Thu Nov 14 14:32:17 2019] 127.0.0.1:55295 [200]: /css/app.css
[Thu Nov 14 14:32:17 2019] 127.0.0.1:55296 [200]: /js/app.js
[Thu Nov 14 14:32:17 2019] 127.0.0.1:55297 [200]: /favicon.ico
[Thu Nov 14 14:36:57 2019] 127.0.0.1:55366 [200]: /favicon.ico
[Thu Nov 14 14:37:04 2019] 127.0.0.1:55374 [200]: /css/app.css
[Thu Nov 14 14:37:04 2019] 127.0.0.1:55376 [200]: /js/app.js
[Thu Nov 14 14:37:05 2019] 127.0.0.1:55377 [200]: /favicon.ico
[Thu Nov 14 14:37:14 2019] 127.0.0.1:55380 [200]: /favicon.ico
[Thu Nov 14 14:37:16 2019] 127.0.0.1:55382 [200]: /css/app.css
[Thu Nov 14 14:37:16 2019] 127.0.0.1:55384 [200]: /js/app.js
[Thu Nov 14 14:37:16 2019] 127.0.0.1:55385 [200]: /favicon.ico
PS C:\xampp\htdocs\blog> php artisan make:migration alter_users_table_add_role --table=users
Created Migration: 2019_11_14_144635_alter_users_table_add_role
PS C:\xampp\htdocs\blog> php artisan migrate
Migrating: 2019_11_14_144635_alter_users_table_add_role
Migrated:  2019_11_14_144635_alter_users_table_add_role (0.03 seconds)
PS C:\xampp\htdocs\blog> php artisan migrate:roleback


  Command "migrate:roleback" is not defined.

  Did you mean one of these?
      migrate
      migrate:fresh
      migrate:install
      migrate:refresh
      migrate:reset
      migrate:rollback
      migrate:status


PS C:\xampp\htdocs\blog> php artisan migrate:rolback


  Command "migrate:rolback" is not defined.

  Did you mean one of these?
      migrate
      migrate:fresh
      migrate:install
      migrate:refresh
      migrate:reset
      migrate:rollback
      migrate:status


PS C:\xampp\htdocs\blog> php artisan migrate:rollback
Rolling back: 2019_11_14_144635_alter_users_table_add_role
Rolled back:  2019_11_14_144635_alter_users_table_add_role (0.03 seconds)
PS C:\xampp\htdocs\blog> php artisan migrate
Migrating: 2019_11_14_144635_alter_users_table_add_role
Migrated:  2019_11_14_144635_alter_users_table_add_role (0.03 seconds)
PS C:\xampp\htdocs\blog> php artisan serve
Laravel development server started: http://127.0.0.1:8000
[Thu Nov 14 14:58:47 2019] 127.0.0.1:55702 [200]: /css/app.css
[Thu Nov 14 14:58:47 2019] 127.0.0.1:55705 [200]: /js/app.js
[Thu Nov 14 14:58:47 2019] 127.0.0.1:55706 [200]: /favicon.ico
PS C:\xampp\htdocs\blog> php artisan make:policy ArticlePolicy
Policy created successfully.
PS C:\xampp\htdocs\blog> php artisan serve

   Symfony\Component\Debug\Exception\FatalThrowableError  : syntax error, unexpected ';', expecting ']'

  at C:\xampp\htdocs\blog\app\Providers\AuthServiceProvider.php:17
    13|      * @var array
    14|      */
    15|     protected $policies = [
    16|         // 'App\Model' => 'App\Policies\ModelPolicy',
  > 17|         'App\Article' => 'App\Policies\ArticlePolicy';
    18|     ];
    19|
    20|     /**
    21|      * Register any authentication / authorization services.

  Exception trace:

  1   Composer\Autoload\includeFile("C:\xampp\htdocs\blog\vendor\composer/../../app/Providers/AuthServiceProvider.php")
      C:\xampp\htdocs\blog\vendor\composer\ClassLoader.php:322

  2   Composer\Autoload\ClassLoader::loadClass("App\Providers\AuthServiceProvider")
      [internal]:0

  Please use the argument -v to see more details.
PS C:\xampp\htdocs\blog> php artisan serve

   Symfony\Component\Debug\Exception\FatalThrowableError  : syntax error, unexpected ';', expecting ']'

  at C:\xampp\htdocs\blog\app\Providers\AuthServiceProvider.php:17
    13|      * @var array
    14|      */
    15|     protected $policies = [
    16|         // 'App\Model' => 'App\Policies\ModelPolicy',
  > 17|         'App\Article' => 'App\Policies\ArticlePolicy';
    18|     ];
    19|
    20|     /**
    21|      * Register any authentication / authorization services.

  Exception trace:

  1   Composer\Autoload\includeFile("C:\xampp\htdocs\blog\vendor\composer/../../app/Providers/AuthServiceProvider.php")
      C:\xampp\htdocs\blog\vendor\composer\ClassLoader.php:322

  2   Composer\Autoload\ClassLoader::loadClass("App\Providers\AuthServiceProvider")
      [internal]:0

  Please use the argument -v to see more details.
PS C:\xampp\htdocs\blog> php artisan serve
Laravel development server started: http://127.0.0.1:8000
[Thu Nov 14 15:16:35 2019] 127.0.0.1:55985 [200]: /css/app.css
[Thu Nov 14 15:16:35 2019] 127.0.0.1:55990 [200]: /css/blog-home.css
[Thu Nov 14 15:16:35 2019] 127.0.0.1:55992 [200]: /js/app.js
